0,you know captain if you hadnt spent so much of your career questioning your superiors you mightve found yourself with more gold leaf on your col,0.8974769
0,sweeney tells me you dont have computer confirmation,0.23655
0,i dont work for you captain brynner,0.2924114
0,and i changed the schedule,0.5283908
0,to be off the island tonight,0.7636456
0,what the hell is all this about a detonation today were scheduled,0.1439287
0,tor long,0.2948752
0,doc,0.6246505
0,tell the choppers were lifting off,0.5976886
0,ill do it,0.7075689
0,and im warning you leo dont test me get your men and your machines off my radar screen in five or three million people will die,0.4168884
0,here,0.6080424
0,knowing you brynner youve got buyers waiting to buy youre not gonna use that,0.5810933
0,destry fair oaks,0.5531697
0,maybe even salt lake not to mention casper,0.5483646
0,or i may be wrong the breeze could be gusting south thatd be billings,0.5494735
0,hm the winds northwest that oughta beseattle,0.6976733
0,enworth ill have no compunction at all about using this,0.4947273
0,i lost all my squeamishness at leav,0.01865457
0,ians but i assure you leo,0.7872183
0,yeah i had a small problem with members of our side murdering civil,0.283524
0,and i dont like deviations from plans leo as im sure you re,0.6648498
0,i checked your release date i never liked coincidences,0.1044941
0,as soon as i heard elvis was on the loose you came to mind,0.2464533
0,and i certainly cant say its pleasant,0.5497926
0,i cant say its a surprise,0.4990683
0,pleasant surprise,0.9988549
0,good to see you again leo,0.9635517
0,well lieutenant vitelli,0.8178326
0,brynner,0.3748917
0,happen if i drop this,0.477538
0,do you know whatll,0.8048719
0,nothing has changed i assure you both the army still thinks we got elvis they had a tactical withdrawal its just those two amateurs now do you really want to concede a hundred million dollars to them,0.7625325
0,besides how are we gonna sell something we dont have,0.4501262
0,all right lets clear the mess and move out,0.5831709
0,theres nothing in here sir they got away with it,0.2460589
0,vaughn burke move to the end of the street fan out and work your way back to the motel,0.5066496
0,closin down sir,0.5687087
0,get em on line then stall long cant have gotten far,0.1330945
0,ext mountaintop day,0.8605295
0,int vitellis helicopter day,0.3518424
0,int postal van day,0.3477785
0,hit him again,0.3956914
0,int postal van day,0.3477785
0,hit him,0.3601584
0,int postal van day,0.3477785
0,carl establish contact with that deputy we met earlier hell be more useful now,0.907992
0,int brynners van day,0.3587944
0,carl set up the camera,0.6448343
0,ext dam day,0.6994453
0,all right tell the pilot well be a halfhour,0.8964884
0,int helicopter day,0.3296876
0,of which we have more than enough,0.6906634
0,int hardware store day,0.4240113
0,and so missoulas prodigal son returns,0.7075918
0,int ice cream truckcab day,0.5784324
0,you have no idea what youre in possession of do you,0.5811127
0,int brynners van day,0.3587944
0,dutiful citizens you have something which i have waited years for,0.2179917
0,int brynners van day,0.3587944
0,radio the bikes,0.7847595
0,int darlenes store day,0.3556394
0,well it appears someones been lying to us,0.2718297
0,int darlenes store night,0.3588207
0,comes up that road,0.7383236
0,ext brynners van night,0.7980719
0,dennis radio the bikes i wanna know if so much as a squirrel,0.647038
0,int brynners van night,0.3532844
0,move this is already affecting our schedule,0.1893307
0,int longs car night,0.2993468
0,int us research laboratorystorage areafreezer vault night,0.3772055
0,this is it,0.502099
0,int us research laboratorylongs office night,0.369037
0,ext fort leavenworth ten years later day,0.6891741
0,stay put keep the camera trained on,0.7569286
0,im on it,0.6820743
0,sir,0.8895884
0,get em in the middle of the dam,0.1818612
0,having witnessed the effects myself i can assure you itll be very useful when the bidding starts,0.8594676
0,were gonna use them for demonstration footage,0.6876226
0,what about these two,0.5224658
0,here,0.6080424
0,i wanna patch in from,0.2721031
0,get your links set up,0.8284227
0,dennis,0.694399
0,move,0.6775632
0,just when we have all the cards vaughn take these two behind the van,0.4899401
0,shit,0.02193507
0,prep the launcher now,0.5557234
0,you cant fire on them youre gonna detonate the crystals,0.6191349
0,vaughn get the mseventynine ready,0.8704201
0,no a pair of average citizens have decided to risk their lives for their country i almost remember what that feels like,0.2463803
0,ther orders,0.6521592
0,sir all potential customers have been informed of the delay fur,0.2328099
0,you have ten percent of a hundred million dollars comin your way i think we can impose on you for a little overtime,0.9113346
0,quick in and out,0.5039319
0,this was supposed to be a,0.1048502
0,check the immediate area,0.6314718
0,its clean,0.5463534
0,check it out,0.9157177
0,there,0.6535097
0,were in,0.281776
0,vaughn,0.9652581
0,long went missing from the tech center this morning along with a very dangerous,0.1008257
0,thats right,0.7543577
0,richard long,0.1678624
0,general store,0.561738
0,yeah hes wanted in connection with a death this morning at the jerome,0.3405726
0,you know the suspect,0.555114
0,right tim mason,0.6189586
0,ty,0.9584752
0,to pursue a man whos stolen government proper,0.2379859
0,we were called in by the jerome base,0.3509373
0,mand out of fort bragg,0.4390642
0,im colonel brynner us special operations com,0.5922899
0,mind if you tell me whats goin on,0.905103
0,officer pappas im glad youre here,0.8954912
0,carl dennis get out of sight,0.4548126
0,in missoula all we need to do is get to mason before anyone else does,0.5653991
0,this river ends at a hydro dam,0.3659203
0,theyll get a break tomorrow,0.4226815
0,out here captain dont you think the guys deserve a break,0.7231048
0,its a hundred degrees,0.6451488
0,gear,0.771062
0,wheres their protective,0.1432139
0,you dont think its that bad do you sir i mean longs spent the last two years developing his defoliant the stuff cant even kill crabgrass yet,0.2353781
0,scientists,0.8433642
0,jesus chri were on a very slippery slope here sam a covert military operation riddled with civilian,0.1326655
0,noon,0.7144335
0,uh with all due respect sir dr long told me to prep the field for detonation at,0.5538051
0,screwup,0.3736419
0,what sam cant i go down to the loading dock for a few hours without coming back to find a major,0.03736419
0,but,0.006435468
0,yes captain brynner you did butbut,0.8136361
0,fall,0.6435875
0,hemmings sam i thought i told you to close up shop and be ready to move up the island by night,0.8656949
0,they took that life away and left me with nothing,0.1072072
0,i wouldve in another life,0.1547638
0,youd never understand,0.299226
0,why youre a nothing nobody why,0.05607015
0,checked,0.4315935
0,dead last time i,0.09904867
0,wheres elvis,0.2627428
0,no,0.04963741
0,it wont be long gentlemen,0.2077717
0,him first,0.8506902
0,spite the mouth,0.5948951
0,and unharmed de,0.6359355
0,your fellow hero untouched,0.8714112
0,bring him up,0.6019446
0,wheres arlo,0.03950647
0,tainer,0.3774752
0,its a little late for matinee heroics mason just give me the con,0.4956943
0,the river,0.8249637
0,you try anything it goes in,0.7561213
0,i dont see my container,0.1471794
0,then meet me at the dam in fifteen minutes,0.5564805
0,yeah im listenin,0.8205239
0,i got someone whos anxious to talk to you mr mason,0.6727551
0,hello,0.981552
0,elvis is fuckin dead man get yourself some cds,0.859286
0,and i cant guarantee the end will be quick,0.1655552
0,on this miserable road to nowhere,0.09759817
0,because if you dont give me that cylinder your lives will end,0.4706872
0,never done a thing for you,0.6080714
0,to die for a country thats,0.2909651
0,and ask a simple question are you actually prepared,0.934617
0,i want you to look at one another,0.4837199
0,i dont know what the hell,0.07099312
0,your concern nor your fight relinquish the package and you can go,0.7667851
0,contrary to what dr long may have told you this is neither,0.7297673
0,yeah,0.7554327
0,like i say doc longs,0.5893323
0,should be right outside,0.7183344
0,odd then that his car,0.4466729
0,though,0.1512686
0,not tonight,0.1403745
0,time to time yeah,0.7750127
0,doc long yeah i know him weirdo guy he comes in from,0.435231
0,long,0.2064144
0,doc,0.6246505
0,assumptions are always dangerous,0.5018024
0,i assume you have one,0.7858272
0,actually i was just looking for a restroom,0.4272529
0,look like youre after something more dangerous,0.4267228
0,and a rifle you on the other hand,0.6305748
0,uh you wanna hunt outta season its cool with me but mostly well they just take a six,0.8467451
0,i beg your pardon,0.2603101
0,deer,0.7093692
0,quite a getup for jacking,0.8068984
0,dangerous,0.34999
0,assumptions are always,0.5580006
0,i assume you want that to go,0.689625
0,iced coffee,0.8880224
0,well then how about a cup of coffee darlene,0.8895472
0,lene,0.7917997
0,yeah they call me dar,0.6376427
0,is this your establishment,0.746591
0,mornin,0.677729
0,we gotta get help aw fuck damn,0.01000423
0,ready before the morning crowd blows in i got it,0.5993258
0,ready before the morning crowd blows in,0.5891006
0,two pots of coffee,0.8305635
0,like april it gives him gas and make sure theres two pots of coffee,0.9137911
0,and dont give him any ice cream,0.5409722
0,be sure you feed bosco,0.9661669
0,yeah,0.7554327
0,mm it doesnt take a genius,0.7823437
0,i can handle it,0.6056323
0,fore he closes which means youre gonna have to cover the grill and the floor,0.3173073
0,oh well i have got to get to the dentist be,0.0805344
0,time remember,0.6058983
0,darlene its fivethirty now i worked late for you this mornin and you didnt wanna spring for over,0.1227662
0,it,0.6625099
0,and then my night man shows up when he feels like,0.399387
0,son of all the days for you to show up late first the idiot april calls in sick then i got a bad tooth,0.008898078
0,goddamn it ma,0.05086314
0,and you aint gonna start now,0.4431899
0,you know i have yet to get a simple cup of coffee and a meal in this place darlene,0.5423492
0,his i know yours i dont have a clue but if it wasnt for you i think hed have drifted right on through this town,0.1061088
0,ah,0.4300716
0,secrets,0.9314131
0,uh we both like to fish,0.6307436
0,theres something else too,0.2254759
0,somehow,0.5673393
0,hes smart enough to get you,0.9028384
0,well most of the time he looks like something the cat might have dragged in but you know,0.07496212
0,oh youre two of a kind doc oh he may not have your sheepskins and,0.4363359
0,oh no,0.0991689
0,story of my life well one thing you wont lose is that friend of yours back there ill tell you that,0.844972
0,oh caught a few lost a few,0.1539915
0,ext dam day,0.6994453
0,kabulas out,0.1445975
0,geneva just pulled the plug,0.4834303
0,ext dam day,0.6994453
0,sir i got taipei grindin on me here how long is this supposed to ta,0.1438409
0,ext dam day,0.6994453
0,go,0.4395848
0,rangers,0.7451891
0,int darlenes store night,0.3588207
0,its after five,0.3157203
0,int us research laboratorycorridor night,0.3731082
0,you got thirty minutes,0.7649218
0,video lock,0.5545223
0,int tunnel day,0.4320493
0,tight,0.3449596
0,were gonna seal that tunnel i want it air,0.3481074
0,great all right,0.9276854
0,int tunnel day,0.4320493
0,major weve gotta seal that tunnel major,0.5073943
0,int vitellis helicopter day,0.3518424
0,fortynine,0.3782608
0,int vitellis helicopter day,0.3518424
0,no sign of em,0.2596401
0,int postal van day,0.3477785
0,now,0.3319195
0,hit it,0.5695806
0,negative negative,0.9561104
0,is elvis out,0.7866389
0,get ready to take it out,0.7939852
0,that tunnel,0.681186
0,heres what i want you to do,0.5822238
0,whats going on colonel,0.6125994
0,all right lets move,0.9541455
0,gomez you fight the battles you can win now weve been outmaneuvered here brynners next move is gonna be to get elvis out of the country and sell him to the highest bidder to do that he has to have planned an exit point thats where we intercept him thats where we make our play now you and your men back off,0.9465442
0,sir we cant just let him get away with this,0.2543339
0,its not over brynner,0.1041879
0,he was major andrew bryn,0.2841491
0,colonel sir who the hell is this guy,0.3188289
0,after that re,0.4747472
0,and where are you going,0.6994798
0,the sooner you get up the lab the sooner youll figure it out,0.9071787
0,pappas that other guy was unloading ice cream into a freezer now what could he have to do with a military scientist huh,0.3034358
0,missoulas reporting the refrigerator truck as a stolen vehicle i told you mason was walking shit,0.2599181
0,it mustve happened right after we left,0.1336288
0,thanks,0.9970795
0,all right enough look,0.8944118
0,son,0.4763075
0,that little geek is my,0.8732554
0,it could be a cover i suppose,0.6359046
0,mason no hes a sodajerk drifter a hamburger flipper,0.4675407
0,run a check fbi interpol,0.7788485
0,son,0.4763075
0,a man named tim ma,0.8083439
0,whos your suspect,0.8042192
0,five,0.8184541
0,one of our units is pursuing a suspect up the thirty,0.5841349
0,well ive got dr longs body down at the coroners office,0.3610371
0,have you idd the bodies,0.5794478
0,colonel,0.7271051
0,what the hell are you talkin about,0.6166726
0,i will tell you what i,0.680435
0,i dont suppose youd like to tell me what this is all about,0.6986219
0,uhhuh,0.4576764
0,deputy art lewis jerome county sheriffs department,0.5980821
0,excellent,0.9970978
0,time,0.7149795
0,try this one out some,0.8192763
0,hey doc might wanna,0.7986012
0,theres nothin goin on out there docexcept maybe the occasional fly fisherman,0.65634
0,couldnt sleep pumper is everything uh all right tonight,0.2392785
0,morning doc awful early arent ya,0.07238862
0,let me have those,0.4013816
0,that the prey can bite back,0.5243813
0,and only then does our noble friend realize,0.4085339
0,tryin to remember somethin somebody once told me about tyin a fly,0.5877545
0,yeah i just,0.4561135
0,doctor,0.2612823
0,mmeans mason,0.6666629
0,the only one who understands what this me,0.649905
0,youre the only one i can trust,0.4416429
0,everything will die mason,0.3772547
0,and what if it does,0.7331691
0,never let it reach fifty degredegrees,0.5739573
0,cold cold how cold,0.01532459
0,or itll ignite,0.7241256
0,the compound has to be kept cold,0.3568467
0,no,0.04963741
0,call an ambulance,0.2584261
0,shit oh shit,0.007131523
0,mason,0.661759
0,doc,0.6246505
0,some people might,0.6578888
0,fishin,0.962114
0,to a simple thing like,0.938963
0,some people might say youre readin an awful lot in,0.2877412
0,is death,0.2907236
0,without caution,0.2658879
0,and that power,0.8683897
0,back,0.489921
0,forcing him to strike and only then does our noble friend realize that the preycan bite,0.3003262
0,create a piece of bait that sends the fishs instincts into overdrive,0.6498052
0,tie a fly,0.8811998
0,turn the power of the hunter against him,0.6847385
0,theres only one way you can do it mason,0.7082386
0,how can we ever hope to win against the trout,0.7009923
0,the master of his realm,0.8952668
0,sensitivity without neurosis hes,0.3120292
0,hes brains without ambition,0.4704619
0,is a perfect hunter,0.9149101
0,no thats not possible mason the trout,0.2972316
0,like a fish,0.7298441
0,and im good at this been doing it since i was a kid but you i dont know somehow you think,0.4661601
0,but you pull twice as many fish out of the water as i do,0.433306
0,yeah ten months weve been fishin this river together we use the same equipment more or less,0.7769741
0,my secret,0.9159999
0,been trying to figure out your secret,0.7703447
0,what,0.5182157
0,miles,0.5078776
0,i got eight thousand yards radius is five,0.6831892
0,dr long,0.2561213
0,we dont have an hour were already supposed to be shut down,0.0295767
0,i dont know um hes working but theres a lot of data maybeanother hour,0.05555313
0,how much longer for the range and power projections,0.6210455
0,well your prediction was on the nose,0.6239597
0,so reaction temperature is fifty degrees,0.3629172
0,well costellos finished with the stability profile but abbott is still chewing on the load file,0.4062619
0,mr sweeney how goes it,0.885529
0,okay ill have a chopper meet you at the top,0.9332454
0,theres a vent shaft leading straight up,0.5673506
0,yeah,0.7554327
0,mason mason,0.6614464
0,god theyre gonna seal it,0.3150532
0,tunnel,0.6499554
0,if youre not out of there soon i have got to seal the,0.873621
0,fortyseven,0.3833103
0,mason what is the temperature of elvis,0.245887
0,im at mile marker,0.413925
0,mason,0.661759
0,where are you now,0.710371
0,weve got the real thing,0.7655002
0,what we gave brynner on the dam was a phony,0.4165148
0,son,0.4763075
0,what say again ma,0.7953683
0,yeah yeah,0.864755
0,you mason,0.7661283
0,fol,0.8519533
0,all right go,0.705728
0,yeah im sure,0.8952118
0,you sure,0.9707303
0,ill lead em out,0.8124498
0,all right,0.7562584
0,jesus,0.3279499
0,the army sealin us in,0.6298564
0,what the hell was that,0.2613935
0,dont move,0.05946982
0,just go check the temperature,0.6153272
0,tunnel now,0.4704762
0,were all gonna die in this,0.1091741
0,wait listen to me pappas if you dont let us by,0.6062089
0,what happened to colonel brynner,0.1084568
0,side,0.838983
0,his names vitelli talk to him hes right out,0.7784691
0,on the other end of this phone,0.4137011
0,theres a colonel,0.5572675
0,listen pappas,0.8870564
0,now raise em,0.7823463
0,stole a truck under arrest,0.2858748
0,yeah asshole im puttin a murder suspect and a guy who,0.3194596
0,any idea whats goin on here,0.6497939
0,you redneck idiot do you have,0.7636415
0,i said let me see your hands now,0.8418099
0,pappas move the car,0.4630715
0,hands,0.2456282
0,let me see your,0.8147263
0,then how about if i call you ass,0.9210003
0,you know i gotta tell you that really bothers me somebody calls me son,0.07902966
0,to talk son,0.5800743
0,shut your mouth until i tell you,0.6424965
0,beer,0.9122311
0,i didnt sell the boy any,0.2596745
0,public drunkenness,0.2833482
0,mason you wouldnt know the truth if it bit you weve got your whole record we know about thethe conviction for vagrancy,0.7696921
0,lying,0.2643457
0,thats not the way i,0.1643294
0,seriously,0.1062171
0,i dont sell beer to minors i take that kinda thing,0.1745251
0,selling this young man beer wednesday night,0.7338924
0,so you dont remember,0.4597374
0,got that,0.7872803
0,you answer mine,0.6689436
0,badge someday then you can ask the questions until then,0.8906075
0,you find yourself wearing a,0.8657526
0,lem,0.6179963
0,nope is there a prob,0.401532
0,do you recognize this young man,0.8795446
0,if it was wednesday night i was workin,0.06506278
0,uh drifting around like the trash you are or were you here workin,0.6336317
0,so mason last wednesday night uhwere you out,0.7270181
0,black background,0.7962275
0,oh,0.4024104
0,int tunnelair vent day,0.3397198
0,int andys ice cream factoryandys office day,0.4662
0,arlo,0.3807877
0,int brynners van day,0.3587944
0,talk to me,0.5236773
0,damn phone,0.01095234
0,gimme this god,0.1393502
0,int ice cream truckcab day,0.5784324
0,int ice cream truckbox day,0.5800817
0,ext ice cream truck day,0.8002576
0,ext darlenes store night,0.7632012
0,get in,0.718751
0,ext us army research laboratoryguard gate jerome night,0.7196816
0,the usual doc,0.5398381
0,okay doc,0.7055933
0,int tunnel day,0.4320493
0,now seal that tunnel now,0.5478685
0,int tunnel day,0.4320493
0,he mustve had a damn arsenal in there,0.2915518
0,theres ammo fire from brynners vehicle,0.582773
0,int vitellis helicopter day,0.3518424
0,negative negative,0.9561104
0,int gomezs helicopter day,0.3513345
0,gotta seal it,0.450875
0,int tunnel day,0.4320493
0,its too late mason ive,0.1711878
0,int postal van day,0.3477785
0,ill stay here and secure this position,0.5782323
0,int vitellis helicopter day,0.3518424
0,uh so head for the other end of the tunnel,0.5993193
0,int gomezs helicopter day,0.3513345
0,do it now,0.6371199
0,int gomezs helicopter day,0.3513345
0,weve gotta take out brynners van before they reach,0.4598947
0,so anyway he says whynt you do what the chinese do,0.732529
0,an honest living,0.7632081
0,course you do jake,0.8952264
0,i dont know how that got in the paper as a matter of fact – it surprised me it was so quick i make an honest living,0.6763085
0,jake for christs sake,0.4298865
0,look pal i make an honest living people dont come to me unless theyre miserable and i help em out of a bad situation i dont kick them out of their homes like you jerks who work in the bank,0.009421522
0,take it easy jake,0.8962705
0,barney who is this bimbo he a regular customer,0.5681051
0,heats murder,0.3942711
0,look at that,0.6791064
0,the prints pretty fine i forgot my glasses id like to be able to read across,0.1352254
0,a ruler,0.8453788
0,well then how about a ruler,0.9275261
0,sir this is not a lending library its the hall of records,0.2751639
0,can i check one of these volumes out,0.533874
0,if thats what it says,0.5097044
0,but that means that most of the valleys been sold in the last few months,0.2144889
0,thats right,0.7543577
0,then these are all new owners,0.8377641
0,land sales out of escrow are always recorded within the week,0.7360576
0,how come all these new names are pasted into the plat book,0.5903226
0,row twentythree section c,0.6926168
0,ill settle for la county,0.4149025
0,who do you blame for that her,0.8208557
0,the future mr gittes the future now wheres the girl i want the only daughter i have left as you found out evelyn was lost to me a long time ago,0.1362506
0,then why are you doing it how much better can you eat what can you buy that you cant already afford,0.776705
0,oh my yes,0.5206839
0,i want to know what youre worth over ten million,0.3010609
0,i have no idea how much do you want,0.4754769
0,how much are you worth,0.8010704
0,just incorporate the valley into the city so the water goes to la after all its very simple,0.9089404
0,how do you do that,0.8403511
0,thats all taken care of you see mr gittes either you bring the water to la or you bring la to the water,0.9349356
0,theres going to be some irate citizens when they find out theyre paying for water theyre not getting,0.06361153
0,no mr gittes thats what i am doing with the valley the bond issue passes tuesday therell be ten million to build an aqueduct and reservoir im doing it,0.6184123
0,and thats what you were going to do in the valley,0.6623282
0,thats where life begins marshes sloughs tidepools he was fascinated by them you know when we first came out here he figured that if you dumped water onto desert sand it would percolate down into the bedrock and stay there instead of evaporating the way it does in most reservoirs youd lose only twenty percent instead of seventy or eighty he made this city,0.9283634
0,havent the faintest idea,0.2022474
0,hollie was always fond of tidepools you know what he used to say about them,0.7791125
0,the coroners report showed mulwray had salt water in his lungs,0.2949681
0,that you killed hollis mulwray,0.5385585
0,what does this mean,0.1289363
0,yes i think i can manage,0.5359998
0,an obituary column can you read in this light,0.2625655
0,what is it,0.5671473
0,id like you to look at something mr cross,0.9104329
0,with her mother,0.7006524
0,where is she,0.2303627
0,shes fine,0.9261121
0,is she all right,0.5553505
0,ive got her,0.3987713
0,well you dont look any the worse for wear mr gittes i must say wheres the girl,0.2635883
0,well be in touch mr cross,0.8934202
0,avocado groves,0.8093542
0,ill look into it as soon as i check out some avocado groves,0.939173
0,just find the girl,0.4562972
0,okay my secretaryll send you a letter of agreement tell me are you worried about that girl or what evelyn might do to her,0.6005719
0,ive still got a few teeth in my head mr gittes and a few friends in town,0.4471726
0,how did you find out,0.7811631
0,well shes an extremely jealous person i didnt want her to find out about the girl,0.007597492
0,if you want to hire me i still have to know what you and mulwray were arguing about,0.3675451
0,hollis mulwray made this city and he made me a fortune we were a lot closer than evelyn realized,0.7820272
0,i didnt realize you and hollis were so fond of each other,0.5780733
0,just find the girl mr gittes i think she is frightened and i happen to know hollis was fond of her id like to help her if i can,0.593231
0,what about her,0.5249465
0,my daughter,0.6806863
0,ive got the photographs in my office if theyll help you remember what was the argument about,0.702962
0,well it was about five days ago you were outside the pig n whistle and you had one hell of an argument,0.6702981
0,at my age you tend to lose track,0.4826958
0,yeah do you remember the last time you talked to mulwray,0.8430707
0,sheriffs gold posse bunch of damn fools who pay 5000 apiece to the sheriffs reelection i let em practice up out here,0.4360235
0,when was the last time,0.3122635
0,no,0.04963741
0,you didnt see mulwray much did you,0.3967783
0,if mulwray was murdered she was probably one of the last people to see him,0.2391452
0,maybe,0.8646104
0,wouldnt it be useful to talk to her,0.8805449
0,no shes probably scared to death,0.06807695
0,doesnt that strike you as odd,0.4575372
0,yeah,0.7554327
0,yes shes disappeared hasnt she,0.2311129
0,you mean the little chippie he was with at the el macando,0.4433321
0,yes his girlfriend,0.6475754
0,his girlfriend,0.4314148
0,course im respectable im old politicians ugly buildings and whores all get respectable if they last long enough ill double whatever your fees are and ill pay you ten thousand dollars if you can find hollis girlfriend,0.6513913
0,mainly that youre rich and too respectable to want your name in the papers,0.5245079
0,exactly what do you know about me mr gittes,0.6991429
0,was he right,0.3878144
0,its what the da used to tell me about chinatown,0.500226
0,why is that funny,0.5201735
0,you may think you know what youre dealing with but believe me you dont,0.5162792
0,what for,0.6267
0,mr gittes youre dealing with a disturbed woman whos lost her husband i dont want her taken advantage of sit down,0.02188635
0,if you want an answer to that question i can always put one of my men on the job good afternoon mr cross,0.9912021
0,are you sleeping with her come come mr gittes you dont have to think about that to remember do you,0.5048693
0,my usual fee plus a bonus if i come up with any results,0.7758245
0,it disturbs me mr gittes it makes me think youre taking my daughter for a ride financially speaking of course how much are you charging her,0.6540062
0,too bad,0.04712366
0,thats too bad,0.08609779
0,none,0.02227812
0,of course but youve got no reason to think hes bungled the case,0.6151303
0,far as it goes of course he has to swim in the same water we all do,0.6211882
0,honest,0.8989299
0,very,0.6311921
0,would you call him a capable man,0.7990653
0,we worked in chinatown together,0.7296914
0,where from,0.4040224
0,oh yes,0.7753637
0,do you know him,0.760511
0,lou escobar – hes a lieutenant,0.7506984
0,whos the investigating officer,0.9142157
0,theyre calling it an accident,0.2938183
0,tell me what do the police say,0.5361279
0,fine as long as you dont serve chicken that way,0.8382571
0,i think i gave it to her,0.4627225
0,how did she get that idea,0.6021356
0,no she happens to think the last one was murdered,0.05811698
0,but im surprised youre still working for her unless shes suddenly come up with another husband,0.2931641
0,probably,0.1769575
0,its why you attract a client like my daughter,0.6301357
0,it doesnt hurt,0.1076623
0,if you were a bank president that would be one thing but in your business its admirable and its good advertising,0.9264741
0,thanks,0.9970795
0,you know youve got a nasty reputation mr gittes i like that,0.5563111
0,what oh damn near yes unless the animals sick or something and the steam rising off it like that in the morning thats life mr gittes life,0.05019242
0,always,0.3681767
0,yes sir thats what it looks like ill give you that,0.8446589
0,i said horseshit horseshit,0.240958
0,sir,0.8895884
0,just bring your checkbook,0.8796512
0,what are you talking about,0.8745823
0,either that or shell be in jail,0.3587163
0,two hours tell me will evelyn be there as well,0.5632288
0,at your daughters house how soon can you get here,0.8887399
0,of course i do where are you,0.7408253
0,do you remember the figures we discussed,0.8684594
0,youve got her where,0.6139592
0,have you got your checkbook handy mr cross ive got the girl,0.7970383
0,hello,0.981552
0,curly you know how long i been in business,0.4572408
0,you sure this is okay,0.8421388
0,tell mrs mulwray to wait for half an hour after you get there then if i dont show take her down to the boat,0.2957087
0,okay you got yourself a boat,0.9596548
0,ill throw that in too,0.6162171
0,plus what i owe you,0.7213792
0,i might be able to squeeze an extra seventyfive bucks out of it for you maybe an even hundred,0.5514351
0,i dont know,0.0727074
0,forget it how would you like to pay me off by taking a couple of passengers to ensenada youd have to leave tonight,0.146476
0,oh gee mr gittes were going out tomorrow i know you been real good about it but my cousin auggies sick,0.1922928
0,how much do you owe me curly,0.7639009
0,tell her later,0.810248
0,ill just tell my wife,0.6427584
0,right now curly it cant wait,0.4729317
0,sure as soon as we eat,0.8577015
0,could you drive me somewhere,0.7265484
0,off the alley,0.8232118
0,wheres that,0.2056169
0,in the garage,0.5196737
0,curly wheres your car,0.09264673
0,sure thing,0.967649
0,how about a glass of wine honey this is,0.9023837
0,no thanks,0.7729614
0,just sitting down to supper jake care to join us,0.9201384
0,call me jake how is everything,0.6509458
0,gee this is a surprise mr gittes,0.868099
0,call me jake careful driving home curly,0.8207654
0,thanks mr gittes,0.9944108
0,what kind of guy do you think i am,0.830955
